Text;Size
belletta;1
argenti;1
gittansi;1
satisfaccia;1
esse;1
este;1
istava;1
qualità;1
dïogenès;1
seguiva;1
«alma;1
porsila;1
terminava;1
sgridò;1
speme;1
figurarlo;1
accostai;1
ficcar;1
convertì;1
commessa»;1
spene;1
accorgo;1
ricordo;1
grava;1
trema;1
opra;1
grave;1
poder;1
francia;1
averei;1
avien;1
ricorda;1
soavemente;1
omicide;1
perigliosa;1
miglior;1
eccede;1
volgemmo;1
inchinassi;1
nominanza;1
testé;1
orsatti;1
rapina;1
viste;1
viv;1
goda»;1
visto;1
pietosa;1
visaggio;1
gissi;1
lumera;1
verdissime;1
sonni;1
correndo;1
uscissimo;1
uscinci;1
insino;1
faran;1
ingannate;1
cotta;1
rattento;1
piangeva;1
elegge;1
pesci;1
cola»;1
«sòstati;1
figliuol»;1
periglio;1
ripresi;1
canzon;1
assalita»;1
ristrinse;1
scontrati;1
femmo;1
grazïa;1
teste;1
toppo;1
lussurïosa;1
turbo;1
turba;1
turbe;1
capaneo;1
testo;1
narrate;1
vedesti;1
maladetti;1
vantaggio;1
maladette;1
ringrazio;1
socrate;1
orfeo;1
assetta;1
eritón;1
riconosciuto;1
lombardi;1
encoding;1
rovente;1
volume;1
casto;1
podesta;1
labbra;1
raggio;1
scuffa;1
nobile;1
piangere;1
nazion;1
picciol;1
comandato;1
vissi;1
privati;1
